EmployeeID,FirstName,LastName,Email,DepartmentID,ManagerID,JobRole,HireDate,Status,MonthlySalaryINR,WorkLocation,Gender,Age,DistanceFromHomeKM,EducationLevel
692d0d64-9e5a-4e72-86f9-c7830911536e,Fredrick,Lockman,danny33@yahoo.com,75f9e8f5-86bc-44b1-89e1-172996323318,5ca802ef-bd45-459e-8fb9-c2b0ce1e03cc,Recruiter,2022-12-02,Terminated,45224,Hyderabad,Female,58,7,Diploma
9e082655-f598-40cb-919f-9cede88abce3,Arvel,Keeling,amos_klein@yahoo.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,d4ebadd9-8f6f-4097-bfeb-370bc1312ecf,Financial Analyst,2026-01-09,Active,112276,Pune,Male,25,10,Bachelors
5d642bfb-38f3-461a-8697-02f6916bdc66,Rosanna,Labadie,rosemary.cummerata64@hotmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,8565ea1d-4f56-4a49-b00a-1ff7618021be,Sales Development Rep,2017-09-20,Active,61111,Mumbai,Prefer not to say,32,7,Diploma
ab352517-fd30-45cd-a1e4-83224425360e,Henry,Buckridge,elisa27@yahoo.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,95fee654-165a-4426-8f15-5aa7615c5e52,Financial Analyst,2020-01-26,Active,44947,Pune,Female,51,18,Masters
ccc8b20c-a0e2-476b-a9aa-cbda0b19cb3b,Tyler,Klein,daniel_bode86@yahoo.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,f9bec295-192b-427e-b468-b90a36d3ed6e,Senior Software Engineer,2015-11-17,Active,60675,Bangalore,Male,26,15,Masters
a95f391d-ec5b-4f2f-be53-7601b0c53fd4,Elijah,Hermann,kaylie_krajcik18@yahoo.com,aee8398e-dcb0-4523-99e8-602cefec2b55,c928550c-2338-463b-930a-29020041a190,Marketing Specialist,2022-09-06,Terminated,69050,Delhi,Female,36,1,Masters
ca4c8fff-17ec-4f37-8d03-243e495f2425,Samara,Cartwright,nia.wisoky46@hotmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,c3301c22-2b4b-4c7f-827f-90a886d47311,SEO Analyst,2017-02-27,Active,33000,Delhi,Female,55,27,Bachelors
b9be0cd0-b8a0-4d16-9b72-8d0d41af1833,Whitney,Dicki,buster.jaskolski66@yahoo.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,75540a9f-e62c-4345-88b2-726080c8100d,Payroll Specialist,2026-04-17,Active,112166,Pune,Male,35,25,Diploma
bad8616d-3035-43cf-95e4-301586a2e938,Isidro,Rutherford,austyn.nienow98@yahoo.com,aee8398e-dcb0-4523-99e8-602cefec2b55,a21c8a2b-18ab-4040-b6ca-9d87668287e2,Content Writer,2025-08-18,Active,79400,Delhi,Prefer not to say,39,4,Bachelors
124c9d34-d7d3-4da4-8a46-f70e95c69c1a,Casey,Nitzsche-Marks,grady28@yahoo.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,f29a8f01-0ea3-45f6-a563-5ab88bd21740,Senior Software Engineer,2021-04-14,Active,68469,Bangalore,Male,33,28,Diploma
7193166d-a776-4015-8a8c-5b032267a377,Tabitha,Kshlerin,aliza_braun-upton16@gmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,b2876e84-60b7-4ebb-aa0a-3fbd7a27bca2,QA Engineer,2020-11-08,Terminated,63092,Bangalore,Prefer not to say,48,9,Masters
b1d8093d-be3b-41c3-9d88-4c4ef3ae951b,Erma,Braun,brent_auer-hermann77@gmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,0dc34f7f-1c7f-4008-9b7a-8c416421e4fa,Marketing Specialist,2022-07-14,Active,47897,Delhi,Female,32,1,Masters
c6aa2336-cb3b-413e-8f49-a8e1dac1c429,Kelton,Crona,kayleigh63@gmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,254e5290-7c0b-4c32-a48f-ce956be85d4a,QA Engineer,2026-03-07,Active,46178,Bangalore,Non-Binary,56,7,Masters
370f33c2-3730-4ae0-a6e3-1184769c96c1,Clifford,Becker,joe82@gmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,8763f813-0fd1-448e-ae96-bd0f6be5d249,HR Business Partner,2019-11-12,Active,66944,Hyderabad,Prefer not to say,39,28,Masters
c6cded05-9d8f-48f6-a0f2-d32b8d1bbf9a,Dorian,Dickens,estell35@yahoo.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,526dd8a4-62c4-44d0-8e3b-c6005383a6e8,DevOps Engineer,2016-02-22,Active,41988,Bangalore,Prefer not to say,44,16,Diploma
1679bbb4-ae3e-43d0-8f11-b417511ef735,Cesar,Johnston,dalton.bailey43@gmail.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,0a372f95-d7ee-49d9-a2df-e7ddf82290de,Financial Analyst,2018-03-16,Active,103544,Pune,Female,49,21,PhD
e31999f8-fb96-4982-8082-7c26e0c9481a,Vickie,Kuhic,joanne.oberbrunner7@hotmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,3cd82c5e-529d-4500-8d52-deee030c1ea3,Sales Representative,2025-04-13,Active,69813,Mumbai,Female,60,8,Masters
5b59840e-a827-4035-b575-a481572720df,Bennett,Kozey,alda_nader@hotmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,40d6cd96-c5d0-4455-b009-0b0046dcb51b,Senior Software Engineer,2020-09-04,Active,63368,Bangalore,Non-Binary,42,16,Bachelors
e43514d6-0604-4a48-af9e-cf34f3ecc86f,Eileen,Weimann-Metz,kameron_jacobi0@yahoo.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,ce210808-0643-4154-b355-0f4fdb9309a7,Sales Development Rep,2016-12-18,Active,81266,Mumbai,Prefer not to say,37,19,Masters
5e97cd2d-7c1b-4c60-973f-3ac6861199dc,Fatima,Padberg,velma.kessler@yahoo.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,630716e5-012e-462e-997f-4bddc29d22c6,Accountant,2023-12-12,Terminated,82080,Pune,Non-Binary,25,13,PhD
7b8bc369-beb3-4bee-a81f-8057dc636860,Summer,Cremin,cathy_kohler83@gmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,543b70df-c750-4d2d-8b42-9ad31bebe5d1,QA Engineer,2022-03-23,Active,92439,Bangalore,Female,51,18,PhD
ca0bac28-6336-49aa-bced-a45a9da8aebe,Deshawn,Williamson,jay.feeney30@hotmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,8a6cb659-c889-4932-ba72-818cd81574f2,SEO Analyst,2024-08-30,Active,60255,Delhi,Non-Binary,53,23,Masters
0543cfec-58b5-4d8a-8ac0-667dcb3f6374,Jeremy,Zemlak,kallie.fadel@hotmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,9c6389a2-f1aa-472a-a405-217b6094b685,DevOps Engineer,2016-01-24,Active,108029,Bangalore,Female,23,28,PhD
1cb1ab85-6997-4c35-beaf-6cec62c9089e,Victor,Stark,jeffrey25@yahoo.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,a344149f-bc18-412b-940e-29c201e37a54,Account Executive,2016-02-29,Active,113774,Mumbai,Prefer not to say,30,11,Bachelors
b07439a2-8f08-4bee-8419-c573a8d5f211,Fannie,O'Conner,kolby_muller60@hotmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,7005687a-9bf2-49a1-ada1-97c42963f3ed,Sales Development Rep,2025-03-20,Active,102197,Mumbai,Non-Binary,48,28,Diploma
cfadc6f3-0c13-489b-ba4c-342e21da6baf,Vito,Greenholt,jesse.harris32@hotmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,7e265d70-9188-4135-8f84-55b39076442e,HR Business Partner,2020-03-06,Active,106271,Hyderabad,Female,59,27,Bachelors
4af115f3-9587-426e-8692-5c83d30ec93a,Helene,Wolff,kurt.dicki@hotmail.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,36f9d437-0f3f-4390-b929-2ead8cea5fb5,Accountant,2023-04-04,Active,99452,Pune,Male,35,18,Masters
a7a0d56f-1475-46ef-bddc-4cd5637a7328,Crystal,Koelpin,genevieve_barton@yahoo.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,93893360-8fd5-40d9-a827-3d8dc0d2f698,Software Engineer,2025-08-19,Terminated,31810,Bangalore,Prefer not to say,59,10,Bachelors
e00a65be-9b4c-4aa1-96a7-d1cdf12cc7fd,Kent,Osinski,caroline_rath30@yahoo.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,ddf2f671-973b-4de9-afc4-04e64c763b88,DevOps Engineer,2023-10-09,Active,52940,Bangalore,Female,25,25,Diploma
57262fdd-7f8b-4a74-b43b-8b6832a6e6ba,Jayda,Bailey,sandy_cummerata@hotmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,555ee223-e3a0-411a-bd41-37eb57af5802,Senior Software Engineer,2020-08-14,Active,74913,Bangalore,Non-Binary,39,30,Bachelors
ff7b321e-6064-405c-960a-95fde8a159bd,Hope,Blick,deontae.wiza38@yahoo.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,5ca802ef-bd45-459e-8fb9-c2b0ce1e03cc,Sales Representative,2026-06-23,Active,60027,Mumbai,Non-Binary,39,26,Bachelors
a0afb9c9-3e5a-4c33-81ea-cc24ca296d5c,Blake,Cormier,willis89@hotmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,d4ebadd9-8f6f-4097-bfeb-370bc1312ecf,HR Generalist,2021-12-07,Active,49490,Hyderabad,Non-Binary,52,18,PhD
e110f9cc-0ac9-4ad5-bfa3-e089fb8d61e2,Stefanie,Klein,laverna.torphy28@yahoo.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,8565ea1d-4f56-4a49-b00a-1ff7618021be,Sales Representative,2024-02-25,Active,76622,Mumbai,Non-Binary,23,9,Masters
5ebf29d9-0f66-4ce6-9be6-65f8a3b0f0f5,Lavern,Ortiz,gustave.reinger1@yahoo.com,aee8398e-dcb0-4523-99e8-602cefec2b55,95fee654-165a-4426-8f15-5aa7615c5e52,Content Writer,2025-04-06,Active,68022,Delhi,Prefer not to say,60,15,Masters
a7f89431-2305-4184-b3f2-f077904bf32d,Judah,Lang,theresa81@yahoo.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,f9bec295-192b-427e-b468-b90a36d3ed6e,Payroll Specialist,2024-09-16,Active,52688,Pune,Prefer not to say,48,28,Bachelors
daa279c4-cfbb-4edc-b097-41b95bc02f98,Wendell,Tremblay,modesto13@gmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,c928550c-2338-463b-930a-29020041a190,Senior Software Engineer,2025-11-22,Active,108415,Bangalore,Prefer not to say,51,17,PhD
abdb5fcd-7427-4be0-b7cf-3fd33f7994b4,Taryn,Bartell,geneva.vonrueden@hotmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,c3301c22-2b4b-4c7f-827f-90a886d47311,HR Business Partner,2016-03-08,Active,116385,Hyderabad,Non-Binary,22,27,Masters
9ac75d6b-a7c5-438b-8779-32931a11f819,Ezequiel,Jacobi,rhonda.stark7@gmail.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,75540a9f-e62c-4345-88b2-726080c8100d,Accountant,2022-08-26,Active,30653,Pune,Male,33,24,Diploma
a6ca71af-68b1-4696-9cc0-c12f68153e39,Darien,Cremin,earl35@yahoo.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,a21c8a2b-18ab-4040-b6ca-9d87668287e2,Senior Software Engineer,2017-01-16,Active,57741,Bangalore,Non-Binary,59,19,PhD
5a185440-7aff-4a66-b376-2c7770531bc7,Rowland,Hahn,bud.kuphal94@hotmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,f29a8f01-0ea3-45f6-a563-5ab88bd21740,HR Business Partner,2022-09-29,Active,93063,Hyderabad,Non-Binary,46,10,PhD
33563952-9fba-4f08-a7f0-be00b89b9b72,Alexzander,Lubowitz,wilhelmine.nikolaus94@gmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,b2876e84-60b7-4ebb-aa0a-3fbd7a27bca2,HR Business Partner,2020-10-05,Active,58765,Hyderabad,Female,32,17,PhD
9b525013-824b-4d8b-af0a-ffb13573a7ed,Janice,Kiehn,reid9@gmail.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,0dc34f7f-1c7f-4008-9b7a-8c416421e4fa,Accountant,2020-09-07,Active,61962,Pune,Prefer not to say,30,14,Diploma
831a1a12-6644-49fa-a611-0f1b00c642da,Bryan,Blanda,cora_rohan72@yahoo.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,254e5290-7c0b-4c32-a48f-ce956be85d4a,Software Engineer,2023-01-23,Terminated,57055,Bangalore,Prefer not to say,47,15,Bachelors
539d1f79-5ab4-4900-bc64-e210bc9f2118,Simon,Romaguera,cordie.beer@yahoo.com,aee8398e-dcb0-4523-99e8-602cefec2b55,8763f813-0fd1-448e-ae96-bd0f6be5d249,Marketing Specialist,2023-05-12,Active,108774,Delhi,Non-Binary,55,20,Diploma
abe3acea-a7fc-42c6-94b3-dac712d473b5,Kathryn,Lowe,andres40@hotmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,526dd8a4-62c4-44d0-8e3b-c6005383a6e8,HR Generalist,2024-12-13,Active,56347,Hyderabad,Non-Binary,60,7,Bachelors
ec555724-228c-49e1-8674-72533809aff2,Maximus,Hirthe,hettie_littel19@hotmail.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,0a372f95-d7ee-49d9-a2df-e7ddf82290de,Accountant,2018-10-18,Active,94911,Pune,Female,53,11,Bachelors
19f19a9e-1840-48d3-ab90-16b8eb779f27,Juan,Prohaska,dan_cronin5@gmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,3cd82c5e-529d-4500-8d52-deee030c1ea3,HR Generalist,2022-08-03,Terminated,56247,Hyderabad,Non-Binary,52,8,Diploma
5cd035d9-1dbd-4346-9fcf-a5c81cf7c301,Oswald,Spencer,ryan.purdy77@hotmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,40d6cd96-c5d0-4455-b009-0b0046dcb51b,Marketing Specialist,2022-07-07,Active,34312,Delhi,Female,46,2,Masters
275ba9b5-5f17-47ee-9e8a-c568dc0689f1,Garry,Welch,diamond_legros-boyer23@gmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,ce210808-0643-4154-b355-0f4fdb9309a7,Sales Development Rep,2023-07-09,Active,84522,Mumbai,Male,35,6,Diploma
e8cadb6c-9e41-491f-8692-78b5892e70d0,Heather,Raynor,larry.kiehn@hotmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,630716e5-012e-462e-997f-4bddc29d22c6,Sales Representative,2018-07-05,Active,39327,Mumbai,Prefer not to say,36,23,Diploma
0f5df6b5-b431-4fe5-9952-5e8871ba31fe,Susan,Von,hadley40@yahoo.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,543b70df-c750-4d2d-8b42-9ad31bebe5d1,Sales Representative,2020-05-30,Active,98958,Mumbai,Non-Binary,30,14,PhD
b4eb39ea-73f7-422f-b78c-9a89b8a2a3de,Shaniya,Connelly,andres99@hotmail.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,8a6cb659-c889-4932-ba72-818cd81574f2,Payroll Specialist,2022-04-07,Active,76780,Pune,Female,45,5,Diploma
149c954a-3c5a-4056-bc1f-503d0f0190c5,Isaiah,Deckow,jerrold_senger6@yahoo.com,aee8398e-dcb0-4523-99e8-602cefec2b55,9c6389a2-f1aa-472a-a405-217b6094b685,SEO Analyst,2020-12-08,Terminated,84665,Delhi,Male,59,5,Masters
8d8a003f-7ede-4ad7-a100-d4d74becae0c,Liana,Heathcote,ivan_luettgen@yahoo.com,75f9e8f5-86bc-44b1-89e1-172996323318,a344149f-bc18-412b-940e-29c201e37a54,HR Generalist,2020-08-15,Active,39670,Hyderabad,Non-Binary,30,21,PhD
a77c22da-d09e-45eb-acaa-4e7cd26fbf44,Lula,Cassin,bria.wilderman@yahoo.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,7005687a-9bf2-49a1-ada1-97c42963f3ed,Accountant,2019-01-11,Active,108099,Pune,Non-Binary,56,26,Diploma
20f46522-564f-456e-b663-cb5ae884f0fe,Diana,Crona,trevor_heidenreich@hotmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,7e265d70-9188-4135-8f84-55b39076442e,Account Executive,2026-02-15,Active,50770,Mumbai,Male,48,18,PhD
e2e8de44-faba-493d-91a7-1d2f7919cc7c,Stella,Graham-Connelly,lorene.miller95@hotmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,36f9d437-0f3f-4390-b929-2ead8cea5fb5,DevOps Engineer,2026-04-10,Active,70775,Bangalore,Male,27,5,Bachelors
8604c655-b776-46c4-bca9-c19d849d3567,Virginie,Raynor,rosie.powlowski43@hotmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,93893360-8fd5-40d9-a827-3d8dc0d2f698,Marketing Specialist,2018-06-19,Terminated,119992,Delhi,Prefer not to say,22,5,Diploma
12f5959d-7d5d-41ff-8a1d-e658b7a9aa73,Angelo,Batz,therese10@yahoo.com,aee8398e-dcb0-4523-99e8-602cefec2b55,ddf2f671-973b-4de9-afc4-04e64c763b88,Marketing Specialist,2023-04-22,Active,92754,Delhi,Female,53,7,Diploma
41d1529e-759b-4d8e-80d2-0037ce2dcf42,Zoila,Cronin-Grant,else_oconnell@gmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,555ee223-e3a0-411a-bd41-37eb57af5802,QA Engineer,2026-03-17,Active,106453,Bangalore,Non-Binary,49,4,Diploma
f9d29a40-46b3-4fa0-81a6-2a9d06f86248,Ruby,McKenzie,forrest.witting@hotmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,5ca802ef-bd45-459e-8fb9-c2b0ce1e03cc,Software Engineer,2025-11-23,Terminated,94636,Bangalore,Non-Binary,37,4,PhD
8096ca20-1182-4ba3-a7a1-71c6d9921302,Sylvester,Cartwright,jamarcus91@gmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,d4ebadd9-8f6f-4097-bfeb-370bc1312ecf,Content Writer,2021-07-31,Active,32214,Delhi,Male,40,23,PhD
37b8098e-a611-47cf-8f26-a8b136a5277a,Brenda,Cole,verdie.kautzer34@gmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,8565ea1d-4f56-4a49-b00a-1ff7618021be,HR Business Partner,2016-03-03,Terminated,116017,Hyderabad,Non-Binary,37,26,Bachelors
e0b16672-0926-4c08-89ba-bf8c920ec5a5,Agustina,Beer,alyce21@hotmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,95fee654-165a-4426-8f15-5aa7615c5e52,Content Writer,2020-11-02,Active,67240,Delhi,Female,35,16,Diploma
97bd87b6-09ce-4416-8787-e29f98706077,Francisco,Buckridge,elaine.schaefer@yahoo.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,f9bec295-192b-427e-b468-b90a36d3ed6e,DevOps Engineer,2018-10-04,Terminated,30258,Bangalore,Non-Binary,46,28,PhD
78a9ab42-d92b-46d4-bb60-a58d1eabda73,Diego,Doyle,elaine.vandervort60@gmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,c928550c-2338-463b-930a-29020041a190,HR Generalist,2016-11-06,Active,68471,Hyderabad,Non-Binary,40,16,PhD
adb55aaa-18be-43fd-917e-da224abc0a8a,Monique,Kassulke,roman.kozey@gmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,c3301c22-2b4b-4c7f-827f-90a886d47311,DevOps Engineer,2017-01-23,Active,51489,Bangalore,Non-Binary,59,4,PhD
b6c921f2-352c-4d16-b6f6-5712a7564bf8,Drew,Murazik,carole86@hotmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,75540a9f-e62c-4345-88b2-726080c8100d,Account Executive,2023-04-19,Active,53103,Mumbai,Prefer not to say,59,25,Masters
41beb097-9a8e-4196-9b25-daaeea6a23e6,Damaris,Crona,abraham_tillman0@yahoo.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,a21c8a2b-18ab-4040-b6ca-9d87668287e2,Payroll Specialist,2017-08-27,Active,83222,Pune,Non-Binary,39,27,PhD
506a153d-ae9e-47b2-be0f-a0b88c583e1d,Melanie,Maggio-Kling,esperanza8@gmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,f29a8f01-0ea3-45f6-a563-5ab88bd21740,HR Business Partner,2018-09-03,Active,38305,Hyderabad,Female,55,9,Bachelors
466490ed-c441-4809-89de-7a7b94f6c805,Bradford,Rice,amy73@gmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,b2876e84-60b7-4ebb-aa0a-3fbd7a27bca2,SEO Analyst,2024-05-27,Active,92681,Delhi,Female,23,25,PhD
59154665-8df4-45e9-9d6d-ddf4da3e7528,Nettie,Moen,tiana15@hotmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,0dc34f7f-1c7f-4008-9b7a-8c416421e4fa,QA Engineer,2018-06-01,Active,44527,Bangalore,Male,57,16,Masters
043fe031-fb59-4ea9-aa82-21dd7b079832,Otis,Stracke,danny.smith@yahoo.com,75f9e8f5-86bc-44b1-89e1-172996323318,254e5290-7c0b-4c32-a48f-ce956be85d4a,HR Business Partner,2015-12-02,Active,56644,Hyderabad,Prefer not to say,56,30,PhD
7f08202e-b8b5-4439-9520-6270ec61cd33,Matthew,Torphy,armando.ondricka90@gmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,8763f813-0fd1-448e-ae96-bd0f6be5d249,Recruiter,2023-07-23,Active,107116,Hyderabad,Male,26,23,Diploma
deca4391-71d5-4f72-bd29-a5aa46fc2e8c,Elena,Sporer,major_satterfield@gmail.com,75f9e8f5-86bc-44b1-89e1-172996323318,526dd8a4-62c4-44d0-8e3b-c6005383a6e8,HR Generalist,2022-11-29,Active,74211,Hyderabad,Female,28,20,Bachelors
cd81d63c-a952-4463-b178-fce4a1371d96,Brody,Howell,garth.damore@hotmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,0a372f95-d7ee-49d9-a2df-e7ddf82290de,Account Executive,2024-02-07,Active,118601,Mumbai,Prefer not to say,56,13,Diploma
0c34ff6e-1d03-4985-b4cc-904f80513e64,Jeff,Spencer,jonathan54@yahoo.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,3cd82c5e-529d-4500-8d52-deee030c1ea3,Account Executive,2019-03-06,Active,59949,Mumbai,Non-Binary,32,3,Bachelors
4c77e810-f54d-4579-92e4-fd850cf38bc3,Ethel,Tremblay,silas.nader@gmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,40d6cd96-c5d0-4455-b009-0b0046dcb51b,Marketing Specialist,2025-11-08,Active,106211,Delhi,Prefer not to say,52,12,PhD
51d792da-b455-4477-b9af-d09e1ae27605,Glenda,McGlynn,miracle81@yahoo.com,75f9e8f5-86bc-44b1-89e1-172996323318,ce210808-0643-4154-b355-0f4fdb9309a7,HR Generalist,2016-01-05,Active,78210,Hyderabad,Male,44,27,Diploma
794bf5aa-3ec9-4958-a1fe-52c7b6f6ddab,Sherman,Ledner,mireille49@yahoo.com,aee8398e-dcb0-4523-99e8-602cefec2b55,630716e5-012e-462e-997f-4bddc29d22c6,SEO Analyst,2023-10-27,Active,43318,Delhi,Female,51,20,Bachelors
3d48377a-bba1-45d1-ab4c-f924d858a856,Zula,Hauck,jay.kuhlman15@hotmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,543b70df-c750-4d2d-8b42-9ad31bebe5d1,Sales Representative,2019-03-23,Active,110336,Mumbai,Non-Binary,39,20,PhD
a329a60e-e34d-493c-a006-2beb675b04d4,Jalon,Klocko,bill.haag@yahoo.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,8a6cb659-c889-4932-ba72-818cd81574f2,Senior Software Engineer,2018-07-13,Active,55927,Bangalore,Prefer not to say,52,3,PhD
9192bd04-cb21-44b6-9d46-8febbe562935,Billie,Hirthe,sonja.block@hotmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,9c6389a2-f1aa-472a-a405-217b6094b685,Marketing Specialist,2021-01-11,Terminated,30122,Delhi,Prefer not to say,52,9,PhD
9daa5c6f-e7c0-4657-ac1d-cf6fae66251d,Christa,Swift,christa60@gmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,a344149f-bc18-412b-940e-29c201e37a54,Content Writer,2022-09-01,Terminated,60061,Delhi,Female,38,18,Masters
90e14ce2-38a6-4a4f-afde-ae0c865cf0cf,Jake,Kautzer,obie87@gmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,7005687a-9bf2-49a1-ada1-97c42963f3ed,SEO Analyst,2026-02-19,Active,33580,Delhi,Female,48,26,Masters
cd2cf5a1-cdf1-4775-9874-a71ee3d793ff,Amina,Pfannerstill,marian.thiel@yahoo.com,75f9e8f5-86bc-44b1-89e1-172996323318,7e265d70-9188-4135-8f84-55b39076442e,Recruiter,2018-09-03,Active,119834,Hyderabad,Male,37,28,Masters
bb8bfc48-b67d-46dd-8da1-4ad667af8a89,Jeremie,Howe,joany_fahey@gmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,36f9d437-0f3f-4390-b929-2ead8cea5fb5,QA Engineer,2015-08-22,Active,78575,Bangalore,Non-Binary,45,22,Diploma
d84619a3-6cef-41e1-85a8-651b88ea69cf,Berry,Wyman,reyna80@yahoo.com,aee8398e-dcb0-4523-99e8-602cefec2b55,93893360-8fd5-40d9-a827-3d8dc0d2f698,SEO Analyst,2015-08-08,Active,81093,Delhi,Female,45,24,Masters
2ba51aff-a5cb-451f-a38b-08018efb14cb,Maureen,Bernhard,riley.wehner@hotmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,ddf2f671-973b-4de9-afc4-04e64c763b88,Marketing Specialist,2021-01-09,Active,107778,Delhi,Non-Binary,32,18,Diploma
f0eb1a24-fb5e-4afa-9880-2ce428caf2e2,Peyton,Langosh,garrison13@gmail.com,198b9a3c-3147-4c7d-ab5e-e5f92d510165,555ee223-e3a0-411a-bd41-37eb57af5802,Sales Development Rep,2022-10-06,Active,53406,Mumbai,Male,45,10,Masters
8313ea82-4a82-46a8-9f77-e7807cc5ff90,Terrell,Wisoky,travis89@yahoo.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,5ca802ef-bd45-459e-8fb9-c2b0ce1e03cc,Software Engineer,2024-11-29,Active,58155,Bangalore,Male,30,26,PhD
555a9ff4-2c53-4447-886d-531961eb8b1c,Lorenzo,Mann,ernest99@yahoo.com,aee8398e-dcb0-4523-99e8-602cefec2b55,d4ebadd9-8f6f-4097-bfeb-370bc1312ecf,Content Writer,2018-01-26,Active,102519,Delhi,Male,50,20,PhD
b66d278a-a657-4495-8076-e0698c44e4f1,Candida,Simonis,tess42@hotmail.com,aee8398e-dcb0-4523-99e8-602cefec2b55,8565ea1d-4f56-4a49-b00a-1ff7618021be,Marketing Specialist,2026-03-31,Active,87961,Delhi,Female,49,25,Bachelors
f4945fd5-068a-4144-b275-1befedeb5525,Melvin,West,bobbie_braun@hotmail.com,bc6349a5-37e5-41d7-81d9-a869c12bbaf3,95fee654-165a-4426-8f15-5aa7615c5e52,Financial Analyst,2025-12-12,Active,70990,Pune,Male,27,23,Diploma
df626fa8-c65a-4dd5-83d9-0ab5939c68d1,Walter,Nicolas,leone_bashirian-stark@hotmail.com,ddb2f8ea-e856-4cff-ab3e-6fb0654cac87,f9bec295-192b-427e-b468-b90a36d3ed6e,Senior Software Engineer,2019-03-02,Active,69090,Bangalore,Non-Binary,35,15,PhD
